,Instrument,Date,Total Equity
19695,ULTA.O,2006-01-28T00:00:00Z,
19696,ULTA.O,2006-01-28T00:00:00Z,
19697,ULTA.O,2006-01-28T00:00:00Z,
19698,ULTA.O,2006-01-28T00:00:00Z,
19699,ULTA.O,2006-01-28T00:00:00Z,
19700,ULTA.O,2006-01-28T00:00:00Z,
19701,ULTA.O,2006-01-28T00:00:00Z,
19702,ULTA.O,2006-01-28T00:00:00Z,
19703,ULTA.O,2006-01-28T00:00:00Z,
19704,ULTA.O,2006-01-28T00:00:00Z,
19705,ULTA.O,2006-01-28T00:00:00Z,
19706,ULTA.O,2006-01-28T00:00:00Z,
19707,ULTA.O,2006-01-28T00:00:00Z,
19708,ULTA.O,2006-01-28T00:00:00Z,
19709,ULTA.O,2006-01-28T00:00:00Z,
19710,ULTA.O,2006-01-28T00:00:00Z,
19711,ULTA.O,2006-01-28T00:00:00Z,
19712,ULTA.O,2006-01-28T00:00:00Z,
19713,ULTA.O,2006-01-28T00:00:00Z,
19714,ULTA.O,2006-01-28T00:00:00Z,
19715,ULTA.O,2006-01-28T00:00:00Z,
19716,ULTA.O,2006-01-28T00:00:00Z,
19717,ULTA.O,2006-01-28T00:00:00Z,
19718,ULTA.O,2006-01-28T00:00:00Z,
19719,ULTA.O,2006-01-28T00:00:00Z,
19720,ULTA.O,2006-01-28T00:00:00Z,
19721,ULTA.O,2006-01-28T00:00:00Z,
19722,ULTA.O,2006-01-28T00:00:00Z,127807000.0
19723,ULTA.O,2007-02-03T00:00:00Z,153552000.0
19724,ULTA.O,2008-02-02T00:00:00Z,211503000.0
19725,ULTA.O,2009-01-31T00:00:00Z,244968000.0
19726,ULTA.O,2010-01-30T00:00:00Z,292608000.0
19727,ULTA.O,2011-01-29T00:00:00Z,402533000.0
19728,ULTA.O,2012-01-28T00:00:00Z,584704000.0
19729,ULTA.O,2013-02-02T00:00:00Z,786942000.0
19730,ULTA.O,2014-02-01T00:00:00Z,1003094000.0
19731,ULTA.O,2015-01-31T00:00:00Z,1247509000.0
19732,ULTA.O,2016-01-30T00:00:00Z,1442886000.0
19733,ULTA.O,2017-01-28T00:00:00Z,1550218000.0
19734,ULTA.O,2018-02-03T00:00:00Z,1774217000.0
19735,ULTA.O,2019-02-02T00:00:00Z,1820218000.0
19736,ULTA.O,2020-02-01T00:00:00Z,1902094000.0
19737,ULTA.O,2021-01-30T00:00:00Z,1999549000.0
19738,UAL.O,1983-12-31T00:00:00Z,
19739,UAL.O,1983-12-31T00:00:00Z,
19740,UAL.O,1983-12-31T00:00:00Z,
19741,UAL.O,1983-12-31T00:00:00Z,
19742,UAL.O,1983-12-31T00:00:00Z,
19743,UAL.O,1983-12-31T00:00:00Z,1396608000.0
19744,UAL.O,1984-12-31T00:00:00Z,1642917000.0
19745,UAL.O,1986-12-31T00:00:00Z,2292248000.0
19746,UAL.O,1986-12-31T00:00:00Z,2292248000.0
19747,UAL.O,1987-12-31T00:00:00Z,2922087000.0
19748,UAL.O,1988-12-31T00:00:00Z,1226075000.0
19749,UAL.O,1989-12-31T00:00:00Z,1564333000.0
19750,UAL.O,1990-12-31T00:00:00Z,1670656000.0
19751,UAL.O,1991-12-31T00:00:00Z,1596788000.0
19752,UAL.O,1992-12-31T00:00:00Z,705600000.0
19753,UAL.O,1993-12-31T00:00:00Z,1173000000.0
19754,UAL.O,1994-12-31T00:00:00Z,-316000000.0
19755,UAL.O,1995-12-31T00:00:00Z,-239000000.0
19756,UAL.O,1996-12-31T00:00:00Z,995000000.0
19757,UAL.O,1997-12-31T00:00:00Z,2337000000.0
19758,UAL.O,1998-12-31T00:00:00Z,3281000000.0
19759,UAL.O,1999-12-31T00:00:00Z,5151000000.0
19760,UAL.O,2000-12-31T00:00:00Z,5457000000.0
19761,UAL.O,2001-12-31T00:00:00Z,3033000000.0
19762,UAL.O,2002-12-31T00:00:00Z,-2483000000.0
19763,UAL.O,2003-12-31T00:00:00Z,-5916000000.0
19764,UAL.O,2004-12-31T00:00:00Z,-7680000000.0
19765,UAL.O,2005-12-31T00:00:00Z,-25560000000.0
19766,UAL.O,2006-12-31T00:00:00Z,2148000000.0
19767,UAL.O,2007-12-31T00:00:00Z,2418000000.0
19768,UAL.O,2008-12-31T00:00:00Z,-2321000000.0
19769,UAL.O,2009-12-31T00:00:00Z,-2811000000.0
19770,UAL.O,2010-12-31T00:00:00Z,1727000000.0
19771,UAL.O,2011-12-31T00:00:00Z,1806000000.0
19772,UAL.O,2012-12-31T00:00:00Z,481000000.0
19773,UAL.O,2013-12-31T00:00:00Z,2984000000.0
19774,UAL.O,2014-12-31T00:00:00Z,2396000000.0
19775,UAL.O,2015-12-31T00:00:00Z,8966000000.0
19776,UAL.O,2016-12-31T00:00:00Z,8659000000.0
19777,UAL.O,2017-12-31T00:00:00Z,8734000000.0
19778,UAL.O,2018-12-31T00:00:00Z,10042000000.0
19779,UAL.O,2019-12-31T00:00:00Z,11531000000.0
19780,UAL.O,2020-12-31T00:00:00Z,5960000000.0
19781,VRSN.O,1996-12-31T00:00:00Z,
19782,VRSN.O,1996-12-31T00:00:00Z,
19783,VRSN.O,1996-12-31T00:00:00Z,
19784,VRSN.O,1996-12-31T00:00:00Z,
19785,VRSN.O,1996-12-31T00:00:00Z,
19786,VRSN.O,1996-12-31T00:00:00Z,
19787,VRSN.O,1996-12-31T00:00:00Z,
19788,VRSN.O,1996-12-31T00:00:00Z,
19789,VRSN.O,1996-12-31T00:00:00Z,
19790,VRSN.O,1996-12-31T00:00:00Z,
19791,VRSN.O,1996-12-31T00:00:00Z,
19792,VRSN.O,1996-12-31T00:00:00Z,
19793,VRSN.O,1996-12-31T00:00:00Z,
19794,VRSN.O,1996-12-31T00:00:00Z,
19795,VRSN.O,1996-12-31T00:00:00Z,
19796,VRSN.O,1996-12-31T00:00:00Z,
19797,VRSN.O,1996-12-31T00:00:00Z,
19798,VRSN.O,1996-12-31T00:00:00Z,28555000.0
19799,VRSN.O,1997-12-31T00:00:00Z,13541000.0
19800,VRSN.O,1997-12-31T00:00:00Z,13541000.0
19801,VRSN.O,1998-12-31T00:00:00Z,40728000.0
19802,VRSN.O,1999-12-31T00:00:00Z,298359000.0
19803,VRSN.O,2000-12-31T00:00:00Z,18470608000.0
