,Instrument,Date,Total Assets
540,ARE,1997-12-31T00:00:00Z,248454000.0
541,ARE,1998-12-31T00:00:00Z,530296000.0
542,ARE,1999-12-31T00:00:00Z,643118000.0
543,ARE,2000-12-31T00:00:00Z,780984000.0
544,ARE,2001-12-31T00:00:00Z,962146000.0
545,ARE,2002-12-31T00:00:00Z,1159243000.0
546,ARE,2003-12-31T00:00:00Z,1272577000.0
547,ARE,2004-12-31T00:00:00Z,1872284000.0
548,ARE,2005-12-31T00:00:00Z,2362450000.0
549,ARE,2006-12-31T00:00:00Z,3617477000.0
550,ARE,2007-12-31T00:00:00Z,4642094000.0
551,ARE,2008-12-31T00:00:00Z,5132077000.0
552,ARE,2009-12-31T00:00:00Z,5457227000.0
553,ARE,2010-12-31T00:00:00Z,5905861000.0
554,ARE,2011-12-31T00:00:00Z,6574129000.0
555,ARE,2012-12-31T00:00:00Z,7150116000.0
556,ARE,2013-12-31T00:00:00Z,7529764000.0
557,ARE,2014-12-31T00:00:00Z,8136036000.0
558,ARE,2015-12-31T00:00:00Z,8881017000.0
559,ARE,2016-12-31T00:00:00Z,10354888000.0
560,ARE,2017-12-31T00:00:00Z,12103953000.0
561,ARE,2018-12-31T00:00:00Z,14464956000.0
562,ARE,2019-12-31T00:00:00Z,18390503000.0
563,ARE,2020-12-31T00:00:00Z,22827878000.0
567,ALL,1991-12-31T00:00:00Z,
568,ALL,1991-12-31T00:00:00Z,
569,ALL,1991-12-31T00:00:00Z,
570,ALL,1991-12-31T00:00:00Z,
571,ALL,1991-12-31T00:00:00Z,
572,ALL,1991-12-31T00:00:00Z,
573,ALL,1991-12-31T00:00:00Z,
574,ALL,1991-12-31T00:00:00Z,
575,ALL,1991-12-31T00:00:00Z,
576,ALL,1991-12-31T00:00:00Z,
577,ALL,1991-12-31T00:00:00Z,
578,ALL,1991-12-31T00:00:00Z,
579,ALL,1991-12-31T00:00:00Z,
580,ALL,1991-12-31T00:00:00Z,47377900000.0
581,ALL,1992-12-31T00:00:00Z,52098400000.0
582,ALL,1994-12-31T00:00:00Z,60988000000.0
583,ALL,1994-12-31T00:00:00Z,60988000000.0
584,ALL,1995-12-31T00:00:00Z,70029000000.0
585,ALL,1996-12-31T00:00:00Z,74508000000.0
586,ALL,1997-12-31T00:00:00Z,80918000000.0
587,ALL,1998-12-31T00:00:00Z,87691000000.0
588,ALL,1999-12-31T00:00:00Z,98119000000.0
589,ALL,2000-12-31T00:00:00Z,104808000000.0
590,ALL,2001-12-31T00:00:00Z,109175000000.0
591,ALL,2002-12-31T00:00:00Z,117426000000.0
592,ALL,2003-12-31T00:00:00Z,134142000000.0
593,ALL,2004-12-31T00:00:00Z,149725000000.0
594,ALL,2005-12-31T00:00:00Z,156072000000.0
595,ALL,2006-12-31T00:00:00Z,157554000000.0
596,ALL,2007-12-31T00:00:00Z,156408000000.0
597,ALL,2008-12-31T00:00:00Z,134798000000.0
598,ALL,2009-12-31T00:00:00Z,132652000000.0
599,ALL,2010-12-31T00:00:00Z,130874000000.0
600,ALL,2011-12-31T00:00:00Z,125193000000.0
601,ALL,2012-12-31T00:00:00Z,126947000000.0
602,ALL,2013-12-31T00:00:00Z,123520000000.0
603,ALL,2014-12-31T00:00:00Z,108479000000.0
604,ALL,2015-12-31T00:00:00Z,104656000000.0
605,ALL,2016-12-31T00:00:00Z,108610000000.0
606,ALL,2017-12-31T00:00:00Z,112422000000.0
607,ALL,2018-12-31T00:00:00Z,112249000000.0
608,ALL,2019-12-31T00:00:00Z,119950000000.0
609,ALL,2020-12-31T00:00:00Z,125987000000.0
612,MO,1983-12-31T00:00:00Z,
613,MO,1983-12-31T00:00:00Z,
614,MO,1983-12-31T00:00:00Z,
615,MO,1983-12-31T00:00:00Z,
616,MO,1983-12-31T00:00:00Z,
617,MO,1983-12-31T00:00:00Z,9666000000.0
618,MO,1984-12-31T00:00:00Z,9339000000.0
619,MO,1985-12-31T00:00:00Z,17429000000.0
620,MO,1986-12-31T00:00:00Z,17642000000.0
621,MO,1987-12-31T00:00:00Z,21437000000.0
622,MO,1988-12-31T00:00:00Z,36960000000.0
623,MO,1989-12-31T00:00:00Z,38528000000.0
624,MO,1990-12-31T00:00:00Z,46569000000.0
625,MO,1991-12-31T00:00:00Z,47384000000.0
626,MO,1992-12-31T00:00:00Z,50014000000.0
627,MO,1993-12-31T00:00:00Z,51205000000.0
628,MO,1994-12-31T00:00:00Z,52649000000.0
629,MO,1995-12-31T00:00:00Z,53811000000.0
630,MO,1996-12-31T00:00:00Z,54871000000.0
631,MO,1997-12-31T00:00:00Z,55947000000.0
632,MO,1998-12-31T00:00:00Z,59920000000.0
633,MO,1999-12-31T00:00:00Z,61381000000.0
634,MO,2000-12-31T00:00:00Z,79067000000.0
635,MO,2001-12-31T00:00:00Z,84968000000.0
636,MO,2002-12-31T00:00:00Z,87540000000.0
637,MO,2003-12-31T00:00:00Z,96175000000.0
638,MO,2004-12-31T00:00:00Z,101648000000.0
639,MO,2005-12-31T00:00:00Z,107949000000.0
640,MO,2006-12-31T00:00:00Z,104270000000.0
641,MO,2007-12-31T00:00:00Z,57746000000.0
642,MO,2008-12-31T00:00:00Z,27215000000.0
643,MO,2009-12-31T00:00:00Z,36677000000.0
644,MO,2010-12-31T00:00:00Z,37402000000.0
645,MO,2011-12-31T00:00:00Z,36751000000.0
646,MO,2012-12-31T00:00:00Z,35329000000.0
647,MO,2013-12-31T00:00:00Z,34859000000.0
648,MO,2014-12-31T00:00:00Z,34475000000.0
649,MO,2015-12-31T00:00:00Z,31459000000.0
650,MO,2016-12-31T00:00:00Z,45932000000.0
651,MO,2017-12-31T00:00:00Z,43202000000.0
652,MO,2018-12-31T00:00:00Z,55459000000.0
653,MO,2019-12-31T00:00:00Z,49271000000.0
654,MO,2020-12-31T00:00:00Z,47414000000.0
658,AEE,1995-12-31T00:00:00Z,
659,AEE,1995-12-31T00:00:00Z,
660,AEE,1995-12-31T00:00:00Z,
661,AEE,1995-12-31T00:00:00Z,
662,AEE,1995-12-31T00:00:00Z,
663,AEE,1995-12-31T00:00:00Z,
664,AEE,1995-12-31T00:00:00Z,
665,AEE,1995-12-31T00:00:00Z,
666,AEE,1995-12-31T00:00:00Z,
667,AEE,1995-12-31T00:00:00Z,
668,AEE,1995-12-31T00:00:00Z,
669,AEE,1995-12-31T00:00:00Z,
670,AEE,1995-12-31T00:00:00Z,
671,AEE,1995-12-31T00:00:00Z,
672,AEE,1995-12-31T00:00:00Z,
673,AEE,1995-12-31T00:00:00Z,
674,AEE,1995-12-31T00:00:00Z,8788051000.0
675,AEE,1995-12-31T00:00:00Z,8788051000.0
676,AEE,1996-12-31T00:00:00Z,8932567000.0
677,AEE,1997-12-31T00:00:00Z,8827547000.0
678,AEE,1998-12-31T00:00:00Z,8847439000.0
679,AEE,1999-12-31T00:00:00Z,9177615000.0
680,AEE,2000-12-31T00:00:00Z,9714430000.0
681,AEE,2001-12-31T00:00:00Z,10401000000.0
682,AEE,2002-12-31T00:00:00Z,12151000000.0
683,AEE,2003-12-31T00:00:00Z,14236000000.0
684,AEE,2004-12-31T00:00:00Z,17450000000.0
685,AEE,2005-12-31T00:00:00Z,18171000000.0
686,AEE,2006-12-31T00:00:00Z,19635000000.0
687,AEE,2007-12-31T00:00:00Z,20728000000.0
688,AEE,2008-12-31T00:00:00Z,22671000000.0
689,AEE,2009-12-31T00:00:00Z,23702000000.0
690,AEE,2010-12-31T00:00:00Z,23511000000.0
691,AEE,2011-12-31T00:00:00Z,23645000000.0
692,AEE,2012-12-31T00:00:00Z,22230000000.0
693,AEE,2013-12-31T00:00:00Z,21042000000.0
694,AEE,2014-12-31T00:00:00Z,22289000000.0
695,AEE,2015-12-31T00:00:00Z,23640000000.0
696,AEE,2016-12-31T00:00:00Z,24699000000.0
697,AEE,2017-12-31T00:00:00Z,25945000000.0
698,AEE,2018-12-31T00:00:00Z,27215000000.0
699,AEE,2019-12-31T00:00:00Z,28933000000.0
700,AEE,2020-12-31T00:00:00Z,32030000000.0
703,AXP,1983-12-31T00:00:00Z,
704,AXP,1983-12-31T00:00:00Z,
705,AXP,1983-12-31T00:00:00Z,
706,AXP,1983-12-31T00:00:00Z,
707,AXP,1983-12-31T00:00:00Z,
708,AXP,1983-12-31T00:00:00Z,43981000000.0
709,AXP,1984-12-31T00:00:00Z,56714000000.0
710,AXP,1985-12-31T00:00:00Z,74777000000.0
711,AXP,1986-12-31T00:00:00Z,99302000000.0
712,AXP,1987-12-31T00:00:00Z,116434000000.0
713,AXP,1988-12-31T00:00:00Z,142753000000.0
714,AXP,1989-12-31T00:00:00Z,130855000000.0
715,AXP,1991-12-31T00:00:00Z,146441000000.0
716,AXP,1991-12-31T00:00:00Z,146441000000.0
717,AXP,1992-12-31T00:00:00Z,90112000000.0
718,AXP,1993-12-31T00:00:00Z,94132000000.0
719,AXP,1994-12-31T00:00:00Z,97006000000.0
720,AXP,1995-12-31T00:00:00Z,107405000000.0
721,AXP,1996-12-31T00:00:00Z,108512000000.0
722,AXP,1997-12-31T00:00:00Z,120003000000.0
723,AXP,1998-12-31T00:00:00Z,126933000000.0
724,AXP,1999-12-31T00:00:00Z,148517000000.0
725,AXP,2000-12-31T00:00:00Z,154423000000.0
726,AXP,2001-12-31T00:00:00Z,151100000000.0
727,AXP,2002-12-31T00:00:00Z,157253000000.0
728,AXP,2003-12-31T00:00:00Z,174547000000.0
729,AXP,2004-12-31T00:00:00Z,194216000000.0
730,AXP,2005-12-31T00:00:00Z,113960000000.0
731,AXP,2006-12-31T00:00:00Z,128329000000.0
732,AXP,2007-12-31T00:00:00Z,149743000000.0
733,AXP,2008-12-31T00:00:00Z,126074000000.0
734,AXP,2009-12-31T00:00:00Z,125145000000.0
735,AXP,2010-12-31T00:00:00Z,146689000000.0
736,AXP,2011-12-31T00:00:00Z,153337000000.0
737,AXP,2012-12-31T00:00:00Z,153140000000.0
738,AXP,2013-12-31T00:00:00Z,153375000000.0
739,AXP,2014-12-31T00:00:00Z,159103000000.0
740,AXP,2015-12-31T00:00:00Z,161184000000.0
741,AXP,2016-12-31T00:00:00Z,158893000000.0
742,AXP,2017-12-31T00:00:00Z,181196000000.0
743,AXP,2018-12-31T00:00:00Z,188602000000.0
744,AXP,2019-12-31T00:00:00Z,198321000000.0
745,AXP,2020-12-31T00:00:00Z,191367000000.0
746,AIG,1983-12-31T00:00:00Z,
747,AIG,1983-12-31T00:00:00Z,
748,AIG,1983-12-31T00:00:00Z,
749,AIG,1983-12-31T00:00:00Z,
750,AIG,1983-12-31T00:00:00Z,
751,AIG,1983-12-31T00:00:00Z,10435498000.0
752,AIG,1984-12-31T00:00:00Z,11624903000.0
753,AIG,1986-12-31T00:00:00Z,21022868000.0
754,AIG,1986-12-31T00:00:00Z,21022868000.0
755,AIG,1987-12-31T00:00:00Z,29524074000.0
756,AIG,1988-12-31T00:00:00Z,37419008000.0
757,AIG,1989-12-31T00:00:00Z,46020999000.0
758,AIG,1990-12-31T00:00:00Z,58201835000.0
759,AIG,1991-12-31T00:00:00Z,69389468000.0
760,AIG,1992-12-31T00:00:00Z,92722182000.0
761,AIG,1993-12-31T00:00:00Z,101014848000.0
762,AIG,1994-12-31T00:00:00Z,114346117000.0
763,AIG,1995-12-31T00:00:00Z,134136398000.0
764,AIG,1996-12-31T00:00:00Z,148431002000.0
765,AIG,1997-12-31T00:00:00Z,163971000000.0
766,AIG,1998-12-31T00:00:00Z,233676000000.0
767,AIG,1999-12-31T00:00:00Z,268238000000.0
768,AIG,2000-12-31T00:00:00Z,426671000000.0
769,AIG,2001-12-31T00:00:00Z,493061000000.0
770,AIG,2002-12-31T00:00:00Z,561229000000.0
771,AIG,2003-12-31T00:00:00Z,674153000000.0
772,AIG,2004-12-31T00:00:00Z,801145000000.0
773,AIG,2005-12-31T00:00:00Z,853051000000.001
774,AIG,2006-12-31T00:00:00Z,979410000000.0
775,AIG,2007-12-31T00:00:00Z,1048361000000.0
776,AIG,2008-12-31T00:00:00Z,860418000000.0
777,AIG,2009-12-31T00:00:00Z,847585000000.0
778,AIG,2010-12-31T00:00:00Z,683442999999.999
779,AIG,2011-12-31T00:00:00Z,553054000000.0
780,AIG,2012-12-31T00:00:00Z,548633000000.0
781,AIG,2013-12-31T00:00:00Z,541329000000.0
782,AIG,2014-12-31T00:00:00Z,515581000000.0
783,AIG,2015-12-31T00:00:00Z,496842000000.0
784,AIG,2016-12-31T00:00:00Z,498264000000.0
785,AIG,2017-12-31T00:00:00Z,498301000000.0
786,AIG,2018-12-31T00:00:00Z,491984000000.0
787,AIG,2019-12-31T00:00:00Z,525064000000.0
788,AIG,2020-12-31T00:00:00Z,586481000000.0
789,AMT,1997-12-31T00:00:00Z,
790,AMT,1997-12-31T00:00:00Z,
791,AMT,1997-12-31T00:00:00Z,
792,AMT,1997-12-31T00:00:00Z,
793,AMT,1997-12-31T00:00:00Z,
794,AMT,1997-12-31T00:00:00Z,
795,AMT,1997-12-31T00:00:00Z,
796,AMT,1997-12-31T00:00:00Z,
797,AMT,1997-12-31T00:00:00Z,
798,AMT,1997-12-31T00:00:00Z,
799,AMT,1997-12-31T00:00:00Z,
800,AMT,1997-12-31T00:00:00Z,
801,AMT,1997-12-31T00:00:00Z,
802,AMT,1997-12-31T00:00:00Z,
803,AMT,1997-12-31T00:00:00Z,
804,AMT,1997-12-31T00:00:00Z,
805,AMT,1997-12-31T00:00:00Z,
806,AMT,1997-12-31T00:00:00Z,
807,AMT,1997-12-31T00:00:00Z,255357000.0
808,AMT,1997-12-31T00:00:00Z,255357000.0
809,AMT,1998-12-31T00:00:00Z,1502343000.0
810,AMT,1999-12-31T00:00:00Z,3018866000.0
811,AMT,2000-12-31T00:00:00Z,5660679000.0
812,AMT,2001-12-31T00:00:00Z,6829723000.0
813,AMT,2002-12-31T00:00:00Z,5628317000.0
814,AMT,2003-12-31T00:00:00Z,5290654000.0
815,AMT,2004-12-31T00:00:00Z,5107696000.0
816,AMT,2005-12-31T00:00:00Z,8786854000.0
817,AMT,2006-12-31T00:00:00Z,8613219000.0
818,AMT,2007-12-31T00:00:00Z,8130457000.0
819,AMT,2008-12-31T00:00:00Z,8211665000.0
820,AMT,2009-12-31T00:00:00Z,8519931000.0
821,AMT,2010-12-31T00:00:00Z,10370084000.0
822,AMT,2011-12-31T00:00:00Z,12242395000.0
823,AMT,2012-12-31T00:00:00Z,14089429000.0
824,AMT,2013-12-31T00:00:00Z,20283665000.0
825,AMT,2014-12-31T00:00:00Z,21263565000.0
826,AMT,2015-12-31T00:00:00Z,26904272000.0
827,AMT,2016-12-31T00:00:00Z,30879150000.0
828,AMT,2017-12-31T00:00:00Z,33214300000.0
829,AMT,2018-12-31T00:00:00Z,33010400000.0
830,AMT,2019-12-31T00:00:00Z,42801600000.0
831,AMT,2020-12-31T00:00:00Z,47233500000.0
832,AWK,2005-12-31T00:00:00Z,
833,AWK,2005-12-31T00:00:00Z,
834,AWK,2005-12-31T00:00:00Z,
835,AWK,2005-12-31T00:00:00Z,
836,AWK,2005-12-31T00:00:00Z,
837,AWK,2005-12-31T00:00:00Z,
838,AWK,2005-12-31T00:00:00Z,
839,AWK,2005-12-31T00:00:00Z,
840,AWK,2005-12-31T00:00:00Z,
841,AWK,2005-12-31T00:00:00Z,
842,AWK,2005-12-31T00:00:00Z,
843,AWK,2005-12-31T00:00:00Z,
844,AWK,2005-12-31T00:00:00Z,
845,AWK,2005-12-31T00:00:00Z,
846,AWK,2005-12-31T00:00:00Z,
847,AWK,2005-12-31T00:00:00Z,
848,AWK,2005-12-31T00:00:00Z,
849,AWK,2005-12-31T00:00:00Z,
850,AWK,2005-12-31T00:00:00Z,
851,AWK,2005-12-31T00:00:00Z,
852,AWK,2005-12-31T00:00:00Z,
853,AWK,2005-12-31T00:00:00Z,
854,AWK,2005-12-31T00:00:00Z,
855,AWK,2005-12-31T00:00:00Z,
856,AWK,2005-12-31T00:00:00Z,
857,AWK,2005-12-31T00:00:00Z,
858,AWK,2005-12-31T00:00:00Z,12542029000.0
859,AWK,2005-12-31T00:00:00Z,12542029000.0
860,AWK,2006-12-31T00:00:00Z,12783059000.0
861,AWK,2007-12-31T00:00:00Z,12951327000.0
862,AWK,2008-12-31T00:00:00Z,13231818000.0
863,AWK,2009-12-31T00:00:00Z,13452651000.0
864,AWK,2010-12-31T00:00:00Z,14086246000.0
865,AWK,2011-12-31T00:00:00Z,14776391000.0
866,AWK,2012-12-31T00:00:00Z,14718976000.0
867,AWK,2013-12-31T00:00:00Z,15088142000.0
868,AWK,2014-12-31T00:00:00Z,16130956000.0
869,AWK,2015-12-31T00:00:00Z,17241000000.0
870,AWK,2016-12-31T00:00:00Z,18482000000.0
871,AWK,2017-12-31T00:00:00Z,19482000000.0
872,AWK,2018-12-31T00:00:00Z,21223000000.0
873,AWK,2019-12-31T00:00:00Z,22682000000.0
874,AWK,2020-12-31T00:00:00Z,24766000000.0
875,AMP,2003-12-31T00:00:00Z,
876,AMP,2003-12-31T00:00:00Z,
877,AMP,2003-12-31T00:00:00Z,
878,AMP,2003-12-31T00:00:00Z,
879,AMP,2003-12-31T00:00:00Z,
880,AMP,2003-12-31T00:00:00Z,
881,AMP,2003-12-31T00:00:00Z,
882,AMP,2003-12-31T00:00:00Z,
883,AMP,2003-12-31T00:00:00Z,
884,AMP,2003-12-31T00:00:00Z,
885,AMP,2003-12-31T00:00:00Z,
886,AMP,2003-12-31T00:00:00Z,
887,AMP,2003-12-31T00:00:00Z,
888,AMP,2003-12-31T00:00:00Z,
889,AMP,2003-12-31T00:00:00Z,
890,AMP,2003-12-31T00:00:00Z,
891,AMP,2003-12-31T00:00:00Z,
892,AMP,2003-12-31T00:00:00Z,
893,AMP,2003-12-31T00:00:00Z,
894,AMP,2003-12-31T00:00:00Z,
895,AMP,2003-12-31T00:00:00Z,
896,AMP,2003-12-31T00:00:00Z,
897,AMP,2003-12-31T00:00:00Z,
898,AMP,2003-12-31T00:00:00Z,
899,AMP,2003-12-31T00:00:00Z,85384000000.0
900,AMP,2004-12-31T00:00:00Z,93113000000.0
901,AMP,2004-12-31T00:00:00Z,93113000000.0
902,AMP,2005-12-31T00:00:00Z,93121000000.0
903,AMP,2006-12-31T00:00:00Z,104481000000.0
904,AMP,2007-12-31T00:00:00Z,109230000000.0
905,AMP,2008-12-31T00:00:00Z,95577000000.0
906,AMP,2009-12-31T00:00:00Z,113770000000.0
907,AMP,2010-12-31T00:00:00Z,131214000000.0
908,AMP,2011-12-31T00:00:00Z,132307000000.0
909,AMP,2012-12-31T00:00:00Z,134729000000.0
910,AMP,2013-12-31T00:00:00Z,144576000000.0
911,AMP,2014-12-31T00:00:00Z,148810000000.0
912,AMP,2015-12-31T00:00:00Z,145319000000.0
913,AMP,2016-12-31T00:00:00Z,139821000000.0
914,AMP,2017-12-31T00:00:00Z,147480000000.0
915,AMP,2018-12-31T00:00:00Z,137216000000.0
916,AMP,2019-12-31T00:00:00Z,151828000000.0
917,AMP,2020-12-31T00:00:00Z,165883000000.0
918,ABC,1993-09-30T00:00:00Z,
919,ABC,1993-09-30T00:00:00Z,
920,ABC,1993-09-30T00:00:00Z,
921,ABC,1993-09-30T00:00:00Z,
922,ABC,1993-09-30T00:00:00Z,
923,ABC,1993-09-30T00:00:00Z,
924,ABC,1993-09-30T00:00:00Z,
925,ABC,1993-09-30T00:00:00Z,
926,ABC,1993-09-30T00:00:00Z,
927,ABC,1993-09-30T00:00:00Z,
928,ABC,1993-09-30T00:00:00Z,
929,ABC,1993-09-30T00:00:00Z,
930,ABC,1993-09-30T00:00:00Z,
931,ABC,1993-09-30T00:00:00Z,
932,ABC,1993-09-30T00:00:00Z,867944000.0
933,ABC,1994-09-30T00:00:00Z,711644000.0
934,ABC,1995-09-30T00:00:00Z,838673000.0
935,ABC,1996-09-30T00:00:00Z,1187960000.0
936,ABC,1997-09-30T00:00:00Z,1745040000.0
937,ABC,1998-09-30T00:00:00Z,1726272000.0
938,ABC,1999-09-30T00:00:00Z,2060599000.0
939,ABC,2000-09-30T00:00:00Z,2458567000.0
940,ABC,2001-09-30T00:00:00Z,10291245000.0
941,ABC,2002-09-30T00:00:00Z,11213012000.0
942,ABC,2003-09-30T00:00:00Z,12040125000.0
943,ABC,2004-09-30T00:00:00Z,11654003000.0
944,ABC,2005-09-30T00:00:00Z,11381174000.0
945,ABC,2006-09-30T00:00:00Z,12783920000.0
946,ABC,2007-09-30T00:00:00Z,12310064000.0
947,ABC,2008-09-30T00:00:00Z,12217786000.0
948,ABC,2009-09-30T00:00:00Z,13572740000.0
949,ABC,2010-09-30T00:00:00Z,14434843000.0
950,ABC,2011-09-30T00:00:00Z,14982671000.0
951,ABC,2012-09-30T00:00:00Z,15442256000.0
952,ABC,2013-09-30T00:00:00Z,18918638000.0
953,ABC,2014-09-30T00:00:00Z,21532183000.0
954,ABC,2015-09-30T00:00:00Z,27962982000.0
955,ABC,2016-09-30T00:00:00Z,33637501000.0
956,ABC,2017-09-30T00:00:00Z,35316470000.0
957,ABC,2018-09-30T00:00:00Z,37669838000.0
958,ABC,2019-09-30T00:00:00Z,39171980000.0
959,ABC,2020-09-30T00:00:00Z,44274830000.0
960,ABC,2021-09-30T00:00:00Z,57337805000.0
961,AME,1983-12-31T00:00:00Z,
962,AME,1983-12-31T00:00:00Z,
963,AME,1983-12-31T00:00:00Z,
964,AME,1983-12-31T00:00:00Z,
965,AME,1983-12-31T00:00:00Z,
966,AME,1983-12-31T00:00:00Z,309237000.0
967,AME,1984-12-31T00:00:00Z,337061000.0
968,AME,1985-12-31T00:00:00Z,400631000.0
969,AME,1986-12-31T00:00:00Z,511823000.0
970,AME,1987-12-31T00:00:00Z,521918000.0
971,AME,1988-12-31T00:00:00Z,448259000.0
972,AME,1989-12-31T00:00:00Z,563313000.0
973,AME,1990-12-31T00:00:00Z,615170000.0
974,AME,1991-12-31T00:00:00Z,612473000.0
975,AME,1992-12-31T00:00:00Z,603089000.0
976,AME,1993-12-31T00:00:00Z,562663000.0
977,AME,1994-12-31T00:00:00Z,494187000.0
978,AME,1995-12-31T00:00:00Z,526745000.0
979,AME,1996-12-31T00:00:00Z,528875000.0
980,AME,1997-12-31T00:00:00Z,555203000.0
981,AME,1998-12-31T00:00:00Z,699825000.0
982,AME,1999-12-31T00:00:00Z,768150000.0
983,AME,2000-12-31T00:00:00Z,858988000.0
984,AME,2001-12-31T00:00:00Z,1039492000.0
985,AME,2002-12-31T00:00:00Z,1030006000.0
986,AME,2003-12-31T00:00:00Z,1217117000.0
987,AME,2004-12-31T00:00:00Z,1420352000.0
988,AME,2005-12-31T00:00:00Z,1780603000.0
989,AME,2006-12-31T00:00:00Z,2130876000.0
990,AME,2007-12-31T00:00:00Z,2745700000.0
991,AME,2008-12-31T00:00:00Z,3055542000.0
992,AME,2009-12-31T00:00:00Z,3246032000.0
993,AME,2010-12-31T00:00:00Z,3818915000.0
994,AME,2011-12-31T00:00:00Z,4319490000.0
995,AME,2012-12-31T00:00:00Z,5190056000.0
996,AME,2013-12-31T00:00:00Z,5877902000.0
997,AME,2014-12-31T00:00:00Z,6420963000.0
998,AME,2015-12-31T00:00:00Z,6660450000.0
999,AME,2016-12-31T00:00:00Z,7100674000.0
1000,AME,2017-12-31T00:00:00Z,7796064000.0
1001,AME,2018-12-31T00:00:00Z,8662288000.0
1002,AME,2019-12-31T00:00:00Z,9844559000.0
1003,AME,2020-12-31T00:00:00Z,10357483000.0
1005,APH,1990-12-31T00:00:00Z,
1006,APH,1990-12-31T00:00:00Z,
1007,APH,1990-12-31T00:00:00Z,
1008,APH,1990-12-31T00:00:00Z,
1009,APH,1990-12-31T00:00:00Z,
1010,APH,1990-12-31T00:00:00Z,
1011,APH,1990-12-31T00:00:00Z,
1012,APH,1990-12-31T00:00:00Z,
1013,APH,1990-12-31T00:00:00Z,
1014,APH,1990-12-31T00:00:00Z,
1015,APH,1990-12-31T00:00:00Z,
1016,APH,1990-12-31T00:00:00Z,
1017,APH,1990-12-31T00:00:00Z,690568000.0
1018,APH,1991-12-31T00:00:00Z,695213000.0
1019,APH,1992-12-31T00:00:00Z,766397000.0
1020,APH,1993-12-31T00:00:00Z,691277000.0
1021,APH,1994-12-31T00:00:00Z,677055000.0
1022,APH,1995-12-31T00:00:00Z,689924000.0
1023,APH,1996-12-31T00:00:00Z,710662000.0
1024,APH,1997-12-31T00:00:00Z,737154000.0
1025,APH,1998-12-31T00:00:00Z,807401000.0
1026,APH,1999-12-31T00:00:00Z,836376000.0
1027,APH,2000-12-31T00:00:00Z,1004322000.0
1028,APH,2001-12-31T00:00:00Z,1026743000.0
1029,APH,2002-12-31T00:00:00Z,1078908000.0
1030,APH,2003-12-31T00:00:00Z,1181384000.0
1031,APH,2004-12-31T00:00:00Z,1306711000.0
1032,APH,2005-12-31T00:00:00Z,1932540000.0
1033,APH,2006-12-31T00:00:00Z,2195397000.0
1034,APH,2007-12-31T00:00:00Z,2675733000.0
1035,APH,2008-12-31T00:00:00Z,2994159000.0
1036,APH,2009-12-31T00:00:00Z,3219184000.0
1037,APH,2010-12-31T00:00:00Z,4015857000.0
1038,APH,2011-12-31T00:00:00Z,4445225000.0
1039,APH,2012-12-31T00:00:00Z,5215463000.0
1040,APH,2013-12-31T00:00:00Z,6168028000.0
1041,APH,2014-12-31T00:00:00Z,6985900000.0
1042,APH,2015-12-31T00:00:00Z,7458400000.0
1043,APH,2016-12-31T00:00:00Z,8498700000.0
1044,APH,2017-12-31T00:00:00Z,10003900000.0
1045,APH,2018-12-31T00:00:00Z,10044900000.0
1046,APH,2019-12-31T00:00:00Z,10815500000.0
1047,APH,2020-12-31T00:00:00Z,12327300000.0
1050,AON,1983-12-31T00:00:00Z,
1051,AON,1983-12-31T00:00:00Z,
1052,AON,1983-12-31T00:00:00Z,
1053,AON,1983-12-31T00:00:00Z,
1054,AON,1983-12-31T00:00:00Z,
1055,AON,1983-12-31T00:00:00Z,2514381000.0
1056,AON,1984-12-31T00:00:00Z,2720918000.0
1057,AON,1985-12-31T00:00:00Z,3195687000.0
1058,AON,1986-12-31T00:00:00Z,5904802000.0
1059,AON,1987-12-31T00:00:00Z,7084166000.0
1060,AON,1988-12-31T00:00:00Z,8265984000.0
1061,AON,1989-12-31T00:00:00Z,9156400000.0
1062,AON,1990-12-31T00:00:00Z,10432200000.0
1063,AON,1991-12-31T00:00:00Z,11633200000.0
1064,AON,1992-12-31T00:00:00Z,14289800000.0
1065,AON,1993-12-31T00:00:00Z,16279100000.0
1066,AON,1994-12-31T00:00:00Z,17921900000.0
1067,AON,1995-12-31T00:00:00Z,19735800000.0
1068,AON,1996-12-31T00:00:00Z,13722700000.0
1069,AON,1997-12-31T00:00:00Z,18691000000.0
1070,AON,1998-12-31T00:00:00Z,19688000000.0
1071,AON,1999-12-31T00:00:00Z,21132000000.0
1072,AON,2000-12-31T00:00:00Z,22251000000.0
1073,AON,2001-12-31T00:00:00Z,22330000000.0
1074,AON,2002-12-31T00:00:00Z,25334000000.0
1075,AON,2003-12-31T00:00:00Z,27027000000.0
1076,AON,2004-12-31T00:00:00Z,28329000000.0
1077,AON,2005-12-31T00:00:00Z,27832000000.0
1078,AON,2006-12-31T00:00:00Z,24384000000.0
1079,AON,2007-12-31T00:00:00Z,24929000000.0
1080,AON,2008-12-31T00:00:00Z,22940000000.0
1081,AON,2009-12-31T00:00:00Z,22958000000.0
1082,AON,2010-12-31T00:00:00Z,28982000000.0
1083,AON,2011-12-31T00:00:00Z,29552000000.0
1084,AON,2012-12-31T00:00:00Z,30486000000.0
1085,AON,2013-12-31T00:00:00Z,30251000000.0
1086,AON,2014-12-31T00:00:00Z,29772000000.0
1087,AON,2015-12-31T00:00:00Z,26883000000.0
