,Instrument,Date,Cash and Short Term Investments
18386,XEL.O,1998-12-31T00:00:00Z,
18387,XEL.O,1998-12-31T00:00:00Z,99031000.0
18388,XEL.O,1999-12-31T00:00:00Z,139731000.0
18389,XEL.O,2000-12-31T00:00:00Z,216491000.0
18390,XEL.O,2001-12-31T00:00:00Z,261305000.0
18391,XEL.O,2002-12-31T00:00:00Z,484700000.0
18392,XEL.O,2003-12-31T00:00:00Z,568283000.0
18393,XEL.O,2004-12-31T00:00:00Z,23361000.0
18394,XEL.O,2005-12-31T00:00:00Z,72196000.0
18395,XEL.O,2006-12-31T00:00:00Z,37458000.0
18396,XEL.O,2007-12-31T00:00:00Z,51120000.0
18397,XEL.O,2008-12-31T00:00:00Z,249198000.0
18398,XEL.O,2009-12-31T00:00:00Z,115648000.0
18399,XEL.O,2010-12-31T00:00:00Z,108437000.0
18400,XEL.O,2011-12-31T00:00:00Z,60684000.0
18401,XEL.O,2012-12-31T00:00:00Z,82323000.0
18402,XEL.O,2013-12-31T00:00:00Z,107144000.0
18403,XEL.O,2014-12-31T00:00:00Z,79608000.0
18404,XEL.O,2015-12-31T00:00:00Z,84940000.0
18405,XEL.O,2016-12-31T00:00:00Z,84476000.0
18406,XEL.O,2017-12-31T00:00:00Z,83000000.0
18407,XEL.O,2018-12-31T00:00:00Z,147000000.0
18408,XEL.O,2019-12-31T00:00:00Z,248000000.0
18409,XEL.O,2020-12-31T00:00:00Z,129000000.0
18410,ZBRA.O,1990-12-29T00:00:00Z,
18411,ZBRA.O,1990-12-29T00:00:00Z,
18412,ZBRA.O,1990-12-29T00:00:00Z,
18413,ZBRA.O,1990-12-29T00:00:00Z,
18414,ZBRA.O,1990-12-29T00:00:00Z,
18415,ZBRA.O,1990-12-29T00:00:00Z,
18416,ZBRA.O,1990-12-29T00:00:00Z,
18417,ZBRA.O,1990-12-29T00:00:00Z,
18418,ZBRA.O,1990-12-29T00:00:00Z,
18419,ZBRA.O,1990-12-29T00:00:00Z,
18420,ZBRA.O,1990-12-29T00:00:00Z,
18421,ZBRA.O,1990-12-29T00:00:00Z,1001000.0
18422,ZBRA.O,1990-12-29T00:00:00Z,1001000.0
18423,ZBRA.O,1991-12-28T00:00:00Z,31192000.0
18424,ZBRA.O,1992-12-31T00:00:00Z,33776000.0
18425,ZBRA.O,1993-12-31T00:00:00Z,41664000.0
18426,ZBRA.O,1994-12-31T00:00:00Z,59296000.0
18427,ZBRA.O,1995-12-31T00:00:00Z,88139000.0
18428,ZBRA.O,1996-12-31T00:00:00Z,94540000.0
18429,ZBRA.O,1997-12-31T00:00:00Z,139320000.0
18430,ZBRA.O,1998-12-31T00:00:00Z,162668000.0
18431,ZBRA.O,1999-12-31T00:00:00Z,235568000.0
18432,ZBRA.O,2000-12-31T00:00:00Z,156714000.0
18433,ZBRA.O,2001-12-31T00:00:00Z,249349000.0
18434,ZBRA.O,2002-12-31T00:00:00Z,348577000.0
18435,ZBRA.O,2003-12-31T00:00:00Z,447848000.0
18436,ZBRA.O,2004-12-31T00:00:00Z,557993000.0
18437,ZBRA.O,2005-12-31T00:00:00Z,544239000.0
18438,ZBRA.O,2006-12-31T00:00:00Z,259578000.0
18439,ZBRA.O,2007-12-31T00:00:00Z,136649000.0
18440,ZBRA.O,2008-12-31T00:00:00Z,118921000.0
18441,ZBRA.O,2009-12-31T00:00:00Z,153007000.0
18442,ZBRA.O,2010-12-31T00:00:00Z,171742000.0
18443,ZBRA.O,2011-12-31T00:00:00Z,218751000.0
18444,ZBRA.O,2012-12-31T00:00:00Z,388880000.0
18445,ZBRA.O,2013-12-31T00:00:00Z,413207000.0
18446,ZBRA.O,2014-12-31T00:00:00Z,418335000.0
18447,ZBRA.O,2015-12-31T00:00:00Z,192000000.0
18448,ZBRA.O,2016-12-31T00:00:00Z,156000000.0
18449,ZBRA.O,2017-12-31T00:00:00Z,62000000.0
18450,ZBRA.O,2018-12-31T00:00:00Z,44000000.0
18451,ZBRA.O,2019-12-31T00:00:00Z,30000000.0
18452,ZBRA.O,2020-12-31T00:00:00Z,168000000.0
18453,ZION.O,,
18454,ABBV.K,2010-12-31T00:00:00Z,
18455,ABBV.K,2010-12-31T00:00:00Z,
18456,ABBV.K,2010-12-31T00:00:00Z,
18457,ABBV.K,2010-12-31T00:00:00Z,
18458,ABBV.K,2010-12-31T00:00:00Z,
18459,ABBV.K,2010-12-31T00:00:00Z,
18460,ABBV.K,2010-12-31T00:00:00Z,
18461,ABBV.K,2010-12-31T00:00:00Z,
18462,ABBV.K,2010-12-31T00:00:00Z,
18463,ABBV.K,2010-12-31T00:00:00Z,
18464,ABBV.K,2010-12-31T00:00:00Z,
18465,ABBV.K,2010-12-31T00:00:00Z,
18466,ABBV.K,2010-12-31T00:00:00Z,
18467,ABBV.K,2010-12-31T00:00:00Z,
18468,ABBV.K,2010-12-31T00:00:00Z,
18469,ABBV.K,2010-12-31T00:00:00Z,
18470,ABBV.K,2010-12-31T00:00:00Z,
18471,ABBV.K,2010-12-31T00:00:00Z,
18472,ABBV.K,2010-12-31T00:00:00Z,
18473,ABBV.K,2010-12-31T00:00:00Z,
18474,ABBV.K,2010-12-31T00:00:00Z,
18475,ABBV.K,2010-12-31T00:00:00Z,
18476,ABBV.K,2010-12-31T00:00:00Z,
18477,ABBV.K,2010-12-31T00:00:00Z,
18478,ABBV.K,2010-12-31T00:00:00Z,
18479,ABBV.K,2010-12-31T00:00:00Z,
18480,ABBV.K,2010-12-31T00:00:00Z,
18481,ABBV.K,2010-12-31T00:00:00Z,
18482,ABBV.K,2010-12-31T00:00:00Z,
18483,ABBV.K,2010-12-31T00:00:00Z,
18484,ABBV.K,2010-12-31T00:00:00Z,
18485,ABBV.K,2010-12-31T00:00:00Z,10775000.0
18486,ABBV.K,2010-12-31T00:00:00Z,10775000.0
18487,ABBV.K,2011-12-31T00:00:00Z,653000000.0
18488,ABBV.K,2012-12-31T00:00:00Z,7976000000.0
18489,ABBV.K,2013-12-31T00:00:00Z,9895000000.0
18490,ABBV.K,2014-12-31T00:00:00Z,8374000000.0
18491,ABBV.K,2015-12-31T00:00:00Z,8407000000.0
18492,ABBV.K,2016-12-31T00:00:00Z,6423000000.0
18493,ABBV.K,2017-12-31T00:00:00Z,9789000000.0
18494,ABBV.K,2018-12-31T00:00:00Z,8061000000.0
18495,ABBV.K,2019-12-31T00:00:00Z,39924000000.0
18496,ABBV.K,2020-12-31T00:00:00Z,8479000000.0
18497,ALLE.K,2011-12-31T00:00:00Z,
18498,ALLE.K,2011-12-31T00:00:00Z,
18499,ALLE.K,2011-12-31T00:00:00Z,
18500,ALLE.K,2011-12-31T00:00:00Z,
18501,ALLE.K,2011-12-31T00:00:00Z,
18502,ALLE.K,2011-12-31T00:00:00Z,
18503,ALLE.K,2011-12-31T00:00:00Z,
18504,ALLE.K,2011-12-31T00:00:00Z,
18505,ALLE.K,2011-12-31T00:00:00Z,
18506,ALLE.K,2011-12-31T00:00:00Z,
18507,ALLE.K,2011-12-31T00:00:00Z,
18508,ALLE.K,2011-12-31T00:00:00Z,
18509,ALLE.K,2011-12-31T00:00:00Z,
18510,ALLE.K,2011-12-31T00:00:00Z,
18511,ALLE.K,2011-12-31T00:00:00Z,
18512,ALLE.K,2011-12-31T00:00:00Z,
18513,ALLE.K,2011-12-31T00:00:00Z,
18514,ALLE.K,2011-12-31T00:00:00Z,
18515,ALLE.K,2011-12-31T00:00:00Z,
18516,ALLE.K,2011-12-31T00:00:00Z,
18517,ALLE.K,2011-12-31T00:00:00Z,
18518,ALLE.K,2011-12-31T00:00:00Z,
18519,ALLE.K,2011-12-31T00:00:00Z,
18520,ALLE.K,2011-12-31T00:00:00Z,
18521,ALLE.K,2011-12-31T00:00:00Z,
18522,ALLE.K,2011-12-31T00:00:00Z,
18523,ALLE.K,2011-12-31T00:00:00Z,
18524,ALLE.K,2011-12-31T00:00:00Z,
18525,ALLE.K,2011-12-31T00:00:00Z,
18526,ALLE.K,2011-12-31T00:00:00Z,
18527,ALLE.K,2011-12-31T00:00:00Z,
18528,ALLE.K,2011-12-31T00:00:00Z,
18529,ALLE.K,2011-12-31T00:00:00Z,376800000.0
18530,ALLE.K,2011-12-31T00:00:00Z,376800000.0
18531,ALLE.K,2012-12-31T00:00:00Z,317500000.0
18532,ALLE.K,2013-12-31T00:00:00Z,227400000.0
18533,ALLE.K,2014-12-31T00:00:00Z,290500000.0
18534,ALLE.K,2015-12-31T00:00:00Z,199700000.0
18535,ALLE.K,2016-12-31T00:00:00Z,312400000.0
18536,ALLE.K,2017-12-31T00:00:00Z,466200000.0
18537,ALLE.K,2018-12-31T00:00:00Z,283800000.0
18538,ALLE.K,2019-12-31T00:00:00Z,355300000.0
18539,ALLE.K,2020-12-31T00:00:00Z,480400000.0
18540,AMCR.K,1997-06-30T00:00:00Z,
18541,AMCR.K,1997-06-30T00:00:00Z,
18542,AMCR.K,1997-06-30T00:00:00Z,
18543,AMCR.K,1997-06-30T00:00:00Z,
18544,AMCR.K,1997-06-30T00:00:00Z,
18545,AMCR.K,1997-06-30T00:00:00Z,
18546,AMCR.K,1997-06-30T00:00:00Z,
18547,AMCR.K,1997-06-30T00:00:00Z,
18548,AMCR.K,1997-06-30T00:00:00Z,
18549,AMCR.K,1997-06-30T00:00:00Z,
18550,AMCR.K,1997-06-30T00:00:00Z,
18551,AMCR.K,1997-06-30T00:00:00Z,
18552,AMCR.K,1997-06-30T00:00:00Z,
18553,AMCR.K,1997-06-30T00:00:00Z,
18554,AMCR.K,1997-06-30T00:00:00Z,
18555,AMCR.K,1997-06-30T00:00:00Z,
18556,AMCR.K,1997-06-30T00:00:00Z,
18557,AMCR.K,1997-06-30T00:00:00Z,
18558,AMCR.K,1997-06-30T00:00:00Z,145011688.0
18559,AMCR.K,1998-06-30T00:00:00Z,176532535.0
18560,AMCR.K,1999-06-30T00:00:00Z,147226759.0
18561,AMCR.K,2000-06-30T00:00:00Z,140153765.0
18562,AMCR.K,2001-06-30T00:00:00Z,173825450.0
18563,AMCR.K,2002-06-30T00:00:00Z,1309674825.0
18564,AMCR.K,2002-06-30T00:00:00Z,1309674825.0
18565,AMCR.K,2004-06-30T00:00:00Z,103543357.0
18566,AMCR.K,2005-06-30T00:00:00Z,175199290.0
18567,AMCR.K,2006-06-30T00:00:00Z,84536352.0
18568,AMCR.K,2007-06-30T00:00:00Z,97334535.0
18569,AMCR.K,2008-06-30T00:00:00Z,247399482.0
18570,AMCR.K,2009-06-30T00:00:00Z,152143431.0
18571,AMCR.K,2010-06-30T00:00:00Z,224337023.0
18572,AMCR.K,2011-06-30T00:00:00Z,240488582.0
18573,AMCR.K,2012-06-30T00:00:00Z,365932438.0
18574,AMCR.K,2013-06-30T00:00:00Z,366000000.0
18575,AMCR.K,2014-06-30T00:00:00Z,509700000.0
18576,AMCR.K,2015-06-30T00:00:00Z,704900000.0
18577,AMCR.K,2016-06-30T00:00:00Z,515700000.0
18578,AMCR.K,2017-06-30T00:00:00Z,561500000.0
18579,AMCR.K,2018-06-30T00:00:00Z,620800000.0
18580,AMCR.K,2019-06-30T00:00:00Z,601600000.0
18581,AMCR.K,2020-06-30T00:00:00Z,742600000.0
18582,AMCR.K,2021-06-30T00:00:00Z,850000000.0
18583,APTV.K,2006-12-31T00:00:00Z,
18584,APTV.K,2006-12-31T00:00:00Z,
18585,APTV.K,2006-12-31T00:00:00Z,
18586,APTV.K,2006-12-31T00:00:00Z,
18587,APTV.K,2006-12-31T00:00:00Z,
18588,APTV.K,2006-12-31T00:00:00Z,
18589,APTV.K,2006-12-31T00:00:00Z,
18590,APTV.K,2006-12-31T00:00:00Z,
18591,APTV.K,2006-12-31T00:00:00Z,
18592,APTV.K,2006-12-31T00:00:00Z,
18593,APTV.K,2006-12-31T00:00:00Z,
18594,APTV.K,2006-12-31T00:00:00Z,
18595,APTV.K,2006-12-31T00:00:00Z,
18596,APTV.K,2006-12-31T00:00:00Z,
18597,APTV.K,2006-12-31T00:00:00Z,
18598,APTV.K,2006-12-31T00:00:00Z,
18599,APTV.K,2006-12-31T00:00:00Z,
18600,APTV.K,2006-12-31T00:00:00Z,
18601,APTV.K,2006-12-31T00:00:00Z,
18602,APTV.K,2006-12-31T00:00:00Z,
18603,APTV.K,2006-12-31T00:00:00Z,
18604,APTV.K,2006-12-31T00:00:00Z,
18605,APTV.K,2006-12-31T00:00:00Z,
18606,APTV.K,2006-12-31T00:00:00Z,
18607,APTV.K,2006-12-31T00:00:00Z,
18608,APTV.K,2006-12-31T00:00:00Z,
18609,APTV.K,2006-12-31T00:00:00Z,
18610,APTV.K,2006-12-31T00:00:00Z,1608000000.0
18611,APTV.K,2007-12-31T00:00:00Z,1036000000.0
18612,APTV.K,2008-12-31T00:00:00Z,959000000.0
18613,APTV.K,2009-12-31T00:00:00Z,3107000000.0
18614,APTV.K,2009-12-31T00:00:00Z,3107000000.0
18615,APTV.K,2010-12-31T00:00:00Z,3769000000.0
18616,APTV.K,2011-12-31T00:00:00Z,1363000000.0
18617,APTV.K,2012-12-31T00:00:00Z,1105000000.0
18618,APTV.K,2013-12-31T00:00:00Z,1389000000.0
18619,APTV.K,2014-12-31T00:00:00Z,859000000.0
18620,APTV.K,2015-12-31T00:00:00Z,535000000.0
18621,APTV.K,2016-12-31T00:00:00Z,737000000.0
18622,APTV.K,2017-12-31T00:00:00Z,1596000000.0
18623,APTV.K,2018-12-31T00:00:00Z,567000000.0
18624,APTV.K,2019-12-31T00:00:00Z,412000000.0
18625,APTV.K,2020-12-31T00:00:00Z,2821000000.0
18626,ANET.K,2010-12-31T00:00:00Z,
18627,ANET.K,2010-12-31T00:00:00Z,
18628,ANET.K,2010-12-31T00:00:00Z,
18629,ANET.K,2010-12-31T00:00:00Z,
18630,ANET.K,2010-12-31T00:00:00Z,
18631,ANET.K,2010-12-31T00:00:00Z,
18632,ANET.K,2010-12-31T00:00:00Z,
18633,ANET.K,2010-12-31T00:00:00Z,
18634,ANET.K,2010-12-31T00:00:00Z,
18635,ANET.K,2010-12-31T00:00:00Z,
18636,ANET.K,2010-12-31T00:00:00Z,
18637,ANET.K,2010-12-31T00:00:00Z,
18638,ANET.K,2010-12-31T00:00:00Z,
18639,ANET.K,2010-12-31T00:00:00Z,
18640,ANET.K,2010-12-31T00:00:00Z,
18641,ANET.K,2010-12-31T00:00:00Z,
18642,ANET.K,2010-12-31T00:00:00Z,
18643,ANET.K,2010-12-31T00:00:00Z,
18644,ANET.K,2010-12-31T00:00:00Z,
18645,ANET.K,2010-12-31T00:00:00Z,
18646,ANET.K,2010-12-31T00:00:00Z,
18647,ANET.K,2010-12-31T00:00:00Z,
18648,ANET.K,2010-12-31T00:00:00Z,
18649,ANET.K,2010-12-31T00:00:00Z,
18650,ANET.K,2010-12-31T00:00:00Z,
18651,ANET.K,2010-12-31T00:00:00Z,
18652,ANET.K,2010-12-31T00:00:00Z,
18653,ANET.K,2010-12-31T00:00:00Z,
18654,ANET.K,2010-12-31T00:00:00Z,
18655,ANET.K,2010-12-31T00:00:00Z,
18656,ANET.K,2010-12-31T00:00:00Z,
18657,ANET.K,2010-12-31T00:00:00Z,14578000.0
18658,ANET.K,2011-12-31T00:00:00Z,70725000.0
18659,ANET.K,2011-12-31T00:00:00Z,70725000.0
18660,ANET.K,2011-12-31T00:00:00Z,70725000.0
18661,ANET.K,2013-12-31T00:00:00Z,113664000.0
18662,ANET.K,2014-12-31T00:00:00Z,449457000.0
18663,ANET.K,2015-12-31T00:00:00Z,687326000.0
18664,ANET.K,2016-12-31T00:00:00Z,867833000.0
18665,ANET.K,2017-12-31T00:00:00Z,1535555000.0
18666,ANET.K,2018-12-31T00:00:00Z,1956147000.0
18667,ANET.K,2019-12-31T00:00:00Z,2724368000.0
18668,ANET.K,2020-12-31T00:00:00Z,2872868000.0
18669,BALL.K,1983-12-31T00:00:00Z,
18670,BALL.K,1983-12-31T00:00:00Z,
18671,BALL.K,1983-12-31T00:00:00Z,
18672,BALL.K,1983-12-31T00:00:00Z,
18673,BALL.K,1983-12-31T00:00:00Z,
18674,BALL.K,1983-12-31T00:00:00Z,23500000.0
18675,BALL.K,1984-12-31T00:00:00Z,14400000.0
18676,BALL.K,1985-12-31T00:00:00Z,15000000.0
18677,BALL.K,1986-12-31T00:00:00Z,11000000.0
18678,BALL.K,1987-12-31T00:00:00Z,16600000.0
18679,BALL.K,1988-12-31T00:00:00Z,15700000.0
18680,BALL.K,1990-12-31T00:00:00Z,28400000.0
18681,BALL.K,1991-12-31T00:00:00Z,11000000.0
18682,BALL.K,1991-12-31T00:00:00Z,11000000.0
18683,BALL.K,1992-12-31T00:00:00Z,14500000.0
18684,BALL.K,1993-12-31T00:00:00Z,8200000.0
18685,BALL.K,1994-12-31T00:00:00Z,10400000.0
18686,BALL.K,1995-12-31T00:00:00Z,5100000.0
18687,BALL.K,1996-12-31T00:00:00Z,169200000.0
18688,BALL.K,1997-12-31T00:00:00Z,25500000.0
18689,BALL.K,1998-12-31T00:00:00Z,34000000.0
18690,BALL.K,1999-12-31T00:00:00Z,35800000.0
18691,BALL.K,2000-12-31T00:00:00Z,25600000.0
18692,BALL.K,2001-12-31T00:00:00Z,83100000.0
18693,BALL.K,2002-12-31T00:00:00Z,259200000.0
18694,BALL.K,2003-12-31T00:00:00Z,36500000.0
18695,BALL.K,2004-12-31T00:00:00Z,198700000.0
18696,BALL.K,2005-12-31T00:00:00Z,61000000.0
18697,BALL.K,2006-12-31T00:00:00Z,151500000.0
18698,BALL.K,2007-12-31T00:00:00Z,151600000.0
18699,BALL.K,2008-12-31T00:00:00Z,127400000.0
18700,BALL.K,2009-12-31T00:00:00Z,210600000.0
18701,BALL.K,2010-12-31T00:00:00Z,152000000.0
18702,BALL.K,2011-12-31T00:00:00Z,165800000.0
18703,BALL.K,2012-12-31T00:00:00Z,174100000.0
18704,BALL.K,2013-12-31T00:00:00Z,416000000.0
18705,BALL.K,2014-12-31T00:00:00Z,191400000.0
18706,BALL.K,2015-12-31T00:00:00Z,224000000.0
18707,BALL.K,2016-12-31T00:00:00Z,597000000.0
18708,BALL.K,2017-12-31T00:00:00Z,448000000.0
18709,BALL.K,2018-12-31T00:00:00Z,721000000.0
18710,BALL.K,2019-12-31T00:00:00Z,1798000000.0
18711,BALL.K,2020-12-31T00:00:00Z,1366000000.0
18712,BBWI.K,1984-01-28T00:00:00Z,
18713,BBWI.K,1984-01-28T00:00:00Z,
18714,BBWI.K,1984-01-28T00:00:00Z,
18715,BBWI.K,1984-01-28T00:00:00Z,
18716,BBWI.K,1984-01-28T00:00:00Z,
18717,BBWI.K,1984-01-28T00:00:00Z,1282000.0
18718,BBWI.K,1985-02-02T00:00:00Z,7494000.0
18719,BBWI.K,1986-02-01T00:00:00Z,12948000.0
18720,BBWI.K,1987-01-31T00:00:00Z,3256000.0
18721,BBWI.K,1988-01-30T00:00:00Z,47953000.0
18722,BBWI.K,1989-01-28T00:00:00Z,15276000.0
18723,BBWI.K,1990-02-03T00:00:00Z,21734000.0
18724,BBWI.K,1991-02-02T00:00:00Z,13180000.0
18725,BBWI.K,1992-02-01T00:00:00Z,33735000.0
18726,BBWI.K,1993-01-30T00:00:00Z,41235000.0
18727,BBWI.K,1994-01-29T00:00:00Z,320558000.0
18728,BBWI.K,1995-01-28T00:00:00Z,242780000.0
18729,BBWI.K,1996-02-03T00:00:00Z,1645731000.0
18730,BBWI.K,1997-02-01T00:00:00Z,312796000.0
18731,BBWI.K,1998-01-31T00:00:00Z,746395000.0
18732,BBWI.K,1999-01-30T00:00:00Z,870317000.0
18733,BBWI.K,2000-01-29T00:00:00Z,817268000.0
18734,BBWI.K,2001-02-03T00:00:00Z,563547000.0
18735,BBWI.K,2002-02-02T00:00:00Z,1495000000.0
18736,BBWI.K,2003-02-01T00:00:00Z,2262000000.0
18737,BBWI.K,2004-01-31T00:00:00Z,3130000000.0
18738,BBWI.K,2005-01-29T00:00:00Z,1161000000.0
18739,BBWI.K,2006-01-28T00:00:00Z,1208000000.0
18740,BBWI.K,2007-02-03T00:00:00Z,500000000.0
18741,BBWI.K,2008-02-02T00:00:00Z,1018000000.0
18742,BBWI.K,2009-01-31T00:00:00Z,1173000000.0
18743,BBWI.K,2010-01-30T00:00:00Z,1804000000.0
18744,BBWI.K,2011-01-29T00:00:00Z,1130000000.0
18745,BBWI.K,2012-01-28T00:00:00Z,935000000.0
18746,BBWI.K,2013-02-02T00:00:00Z,773000000.0
18747,BBWI.K,2014-02-01T00:00:00Z,1519000000.0
18748,BBWI.K,2015-01-31T00:00:00Z,1681000000.0
18749,BBWI.K,2016-01-30T00:00:00Z,2548000000.0
18750,BBWI.K,2017-01-28T00:00:00Z,1934000000.0
18751,BBWI.K,2018-02-03T00:00:00Z,1515000000.0
18752,BBWI.K,2019-02-02T00:00:00Z,1413000000.0
18753,BBWI.K,2020-02-01T00:00:00Z,1499000000.0
18754,BBWI.K,2021-01-30T00:00:00Z,3903000000.0
18757,CARR.K,2018-12-31T00:00:00Z,
18758,CARR.K,2018-12-31T00:00:00Z,
18759,CARR.K,2018-12-31T00:00:00Z,
18760,CARR.K,2018-12-31T00:00:00Z,
18761,CARR.K,2018-12-31T00:00:00Z,
18762,CARR.K,2018-12-31T00:00:00Z,
18763,CARR.K,2018-12-31T00:00:00Z,
18764,CARR.K,2018-12-31T00:00:00Z,
18765,CARR.K,2018-12-31T00:00:00Z,
18766,CARR.K,2018-12-31T00:00:00Z,
18767,CARR.K,2018-12-31T00:00:00Z,
18768,CARR.K,2018-12-31T00:00:00Z,
18769,CARR.K,2018-12-31T00:00:00Z,
18770,CARR.K,2018-12-31T00:00:00Z,
18771,CARR.K,2018-12-31T00:00:00Z,
18772,CARR.K,2018-12-31T00:00:00Z,
18773,CARR.K,2018-12-31T00:00:00Z,
18774,CARR.K,2018-12-31T00:00:00Z,
18775,CARR.K,2018-12-31T00:00:00Z,
18776,CARR.K,2018-12-31T00:00:00Z,
18777,CARR.K,2018-12-31T00:00:00Z,
18778,CARR.K,2018-12-31T00:00:00Z,
18779,CARR.K,2018-12-31T00:00:00Z,
18780,CARR.K,2018-12-31T00:00:00Z,
18781,CARR.K,2018-12-31T00:00:00Z,
18782,CARR.K,2018-12-31T00:00:00Z,
18783,CARR.K,2018-12-31T00:00:00Z,
18784,CARR.K,2018-12-31T00:00:00Z,
18785,CARR.K,2018-12-31T00:00:00Z,
18786,CARR.K,2018-12-31T00:00:00Z,
18787,CARR.K,2018-12-31T00:00:00Z,
18788,CARR.K,2018-12-31T00:00:00Z,
18789,CARR.K,2018-12-31T00:00:00Z,
18790,CARR.K,2018-12-31T00:00:00Z,
18791,CARR.K,2018-12-31T00:00:00Z,
18792,CARR.K,2018-12-31T00:00:00Z,
18793,CARR.K,2018-12-31T00:00:00Z,
18794,CARR.K,2018-12-31T00:00:00Z,
18795,CARR.K,2018-12-31T00:00:00Z,
18796,CARR.K,2018-12-31T00:00:00Z,1129000000.0
18797,CARR.K,2018-12-31T00:00:00Z,1129000000.0
18798,CARR.K,2019-12-31T00:00:00Z,952000000.0
18799,CARR.K,2020-12-31T00:00:00Z,3115000000.0
18800,CTLT.K,2009-06-30T00:00:00Z,
18801,CTLT.K,2009-06-30T00:00:00Z,
18802,CTLT.K,2009-06-30T00:00:00Z,
18803,CTLT.K,2009-06-30T00:00:00Z,
18804,CTLT.K,2009-06-30T00:00:00Z,
18805,CTLT.K,2009-06-30T00:00:00Z,
18806,CTLT.K,2009-06-30T00:00:00Z,
18807,CTLT.K,2009-06-30T00:00:00Z,
18808,CTLT.K,2009-06-30T00:00:00Z,
18809,CTLT.K,2009-06-30T00:00:00Z,
18810,CTLT.K,2009-06-30T00:00:00Z,
18811,CTLT.K,2009-06-30T00:00:00Z,
18812,CTLT.K,2009-06-30T00:00:00Z,
18813,CTLT.K,2009-06-30T00:00:00Z,
18814,CTLT.K,2009-06-30T00:00:00Z,
18815,CTLT.K,2009-06-30T00:00:00Z,
18816,CTLT.K,2009-06-30T00:00:00Z,
18817,CTLT.K,2009-06-30T00:00:00Z,
18818,CTLT.K,2009-06-30T00:00:00Z,
18819,CTLT.K,2009-06-30T00:00:00Z,
18820,CTLT.K,2009-06-30T00:00:00Z,
18821,CTLT.K,2009-06-30T00:00:00Z,
18822,CTLT.K,2009-06-30T00:00:00Z,
18823,CTLT.K,2009-06-30T00:00:00Z,
18824,CTLT.K,2009-06-30T00:00:00Z,
18825,CTLT.K,2009-06-30T00:00:00Z,
18826,CTLT.K,2009-06-30T00:00:00Z,
18827,CTLT.K,2009-06-30T00:00:00Z,
18828,CTLT.K,2009-06-30T00:00:00Z,
18829,CTLT.K,2009-06-30T00:00:00Z,
18830,CTLT.K,2009-06-30T00:00:00Z,63900000.0
18831,CTLT.K,2010-06-30T00:00:00Z,164000000.0
18832,CTLT.K,2011-06-30T00:00:00Z,205100000.0
18833,CTLT.K,2012-06-30T00:00:00Z,139000000.0
18834,CTLT.K,2012-06-30T00:00:00Z,139000000.0
18835,CTLT.K,2014-06-30T00:00:00Z,74400000.0
18836,CTLT.K,2015-06-30T00:00:00Z,151300000.0
18837,CTLT.K,2016-06-30T00:00:00Z,131600000.0
18838,CTLT.K,2017-06-30T00:00:00Z,306900000.0
18839,CTLT.K,2018-06-30T00:00:00Z,410200000.0
18840,CTLT.K,2019-06-30T00:00:00Z,345400000.0
18841,CTLT.K,2020-06-30T00:00:00Z,953200000.0
18842,CTLT.K,2021-06-30T00:00:00Z,967000000.0
18843,CBOE.K,2008-12-31T00:00:00Z,
18844,CBOE.K,2008-12-31T00:00:00Z,
18845,CBOE.K,2008-12-31T00:00:00Z,
18846,CBOE.K,2008-12-31T00:00:00Z,
18847,CBOE.K,2008-12-31T00:00:00Z,
18848,CBOE.K,2008-12-31T00:00:00Z,
18849,CBOE.K,2008-12-31T00:00:00Z,
18850,CBOE.K,2008-12-31T00:00:00Z,
18851,CBOE.K,2008-12-31T00:00:00Z,
18852,CBOE.K,2008-12-31T00:00:00Z,
18853,CBOE.K,2008-12-31T00:00:00Z,
18854,CBOE.K,2008-12-31T00:00:00Z,
18855,CBOE.K,2008-12-31T00:00:00Z,
18856,CBOE.K,2008-12-31T00:00:00Z,
18857,CBOE.K,2008-12-31T00:00:00Z,
18858,CBOE.K,2008-12-31T00:00:00Z,
18859,CBOE.K,2008-12-31T00:00:00Z,
18860,CBOE.K,2008-12-31T00:00:00Z,
18861,CBOE.K,2008-12-31T00:00:00Z,
18862,CBOE.K,2008-12-31T00:00:00Z,
18863,CBOE.K,2008-12-31T00:00:00Z,
18864,CBOE.K,2008-12-31T00:00:00Z,
18865,CBOE.K,2008-12-31T00:00:00Z,
18866,CBOE.K,2008-12-31T00:00:00Z,
18867,CBOE.K,2008-12-31T00:00:00Z,
18868,CBOE.K,2008-12-31T00:00:00Z,
18869,CBOE.K,2008-12-31T00:00:00Z,
18870,CBOE.K,2008-12-31T00:00:00Z,
18871,CBOE.K,2008-12-31T00:00:00Z,
18872,CBOE.K,2008-12-31T00:00:00Z,281423000.0
18873,CBOE.K,2008-12-31T00:00:00Z,281423000.0
18874,CBOE.K,2009-12-31T00:00:00Z,383730000.0
18875,CBOE.K,2010-12-31T00:00:00Z,53789000.0
18876,CBOE.K,2011-12-31T00:00:00Z,134936000.0
18877,CBOE.K,2012-12-31T00:00:00Z,135597000.0
18878,CBOE.K,2013-12-31T00:00:00Z,221341000.0
18879,CBOE.K,2014-12-31T00:00:00Z,147927000.0
18880,CBOE.K,2015-12-31T00:00:00Z,102253000.0
18881,CBOE.K,2016-12-31T00:00:00Z,97298000.0
18882,CBOE.K,2017-12-31T00:00:00Z,190800000.0
18883,CBOE.K,2018-12-31T00:00:00Z,310800000.0
